"sparse weighted graph embedding,"
3447,-2.9493375,-0.7415526
3448,-2.9341886,-0.75102943
3449,-2.9470713,-0.75078976
3450,-2.9621112,-0.74996275
3451,-2.9421084,-0.74765474
3452,-2.9452217,-0.75175375
3453,-2.9462352,-0.7608424
3454,-3.0890102,-0.77687126
3455,-3.097574,-0.77145
3456,-3.1020367,-0.7810612
3457,-3.142452,-0.806309
3458,-3.0401742,-0.76131374
3459,-3.0331578,-0.7657495
3460,-3.042758,-0.77402204
3461,-3.063621,-0.7804705
3462,-3.0725436,-0.7722375
3463,-3.064998,-0.76926756
3464,-3.036323,-0.75259894
3465,-3.0635283,-0.76396024
3466,-3.1296244,-0.7813129
3467,-3.298172,-0.8250757
3468,-3.3160965,-0.80272603
3469,-3.3364754,-0.8232165
3470,-3.3397334,-0.8297729
3471,-3.3430798,-0.8243984
3472,-3.2620177,-0.8140305
3473,-3.2663975,-0.8137409
3474,-3.1681795,-0.7911596
3475,-3.1787295,-0.7871267
3476,-3.228852,-0.80994034
3477,-3.1864514,-0.78335446
3478,-3.1169465,-0.77836496
3479,-3.1183004,-0.7931794
3480,-3.152596,-0.7748039
3481,-3.2416275,-0.8029383
3482,-3.2566004,-0.7985242
3483,-3.2572486,-0.8059735
3484,-3.2811239,-0.81143636
3485,-3.2009995,-0.78251064
3486,-3.25723,-0.7950192
3487,-3.2614605,-0.7979364
3488,-3.234038,-0.796355
3489,-3.3063939,-0.80066824
3490,-3.1980073,-0.78359616
3491,-3.1798549,-0.81005377
3492,-3.038264,-0.7617905
3493,-3.0604258,-0.7642353
3494,-3.0190732,-0.7556594
3495,-3.0030117,-0.73992956
3496,-3.0013936,-0.7409149
3497,-2.9529135,-0.7446543
3498,-2.967551,-0.7344011
3499,-2.9589531,-0.74382645
3500,-2.9663188,-0.74293196
3501,-2.9268172,-0.7319134
3502,-2.9876485,-0.74939764
3503,-2.9909308,-0.75690573
3504,-2.8630607,-0.7385086
3505,-2.88328,-0.7258953
3506,-2.8181272,-0.7095813
3507,-2.7545795,-0.7042463
3508,-2.7540507,-0.7124771
3509,-2.7019649,-0.6993409
3510,-2.7275646,-0.6988854
3511,-2.7458138,-0.69885176
3512,-2.7458632,-0.7182461
3513,-2.7011693,-0.69695824
3514,-2.6123526,-0.6791618
3515,-2.6628091,-0.68806773
3516,-2.6729226,-0.7061038
3517,-2.6767566,-0.6884047
3518,-2.7522418,-0.7052862
3519,-2.624084,-0.6708548
3520,-2.6102977,-0.6724838
3521,-2.581187,-0.68718004
3522,-2.5895255,-0.680668
3523,-2.581589,-0.6716719
3524,-2.5238147,-0.65316236
3525,-2.4857762,-0.65694547
3526,-2.4438944,-0.63957363
3527,-2.4159322,-0.6491812
3528,-2.3311834,-0.64175224
3529,-2.3521216,-0.63727236
3530,-2.3412058,-0.6303715
3531,-2.349315,-0.63874274
3532,-2.3838606,-0.6384997
3533,-2.3910763,-0.6325766
3534,-2.3677905,-0.64277935
3535,-2.2364347,-0.60232913
3536,-2.177803,-0.60079664
3537,-2.1603193,-0.60471594
3538,-2.1699133,-0.6076346
3539,-2.1839066,-0.6146159
3540,-2.171591,-0.62842727
3541,-2.2331157,-0.63595545
3542,-2.222157,-0.62341744
3543,-2.166662,-0.6216405
3544,-2.2007976,-0.6224455
3545,-2.1747615,-0.61873573
3546,-2.21473,-0.61771125
3547,-2.1476216,-0.61699617
3548,-2.136722,-0.60138535
3549,-2.1271985,-0.6133384
3550,-2.1057453,-0.5837251
3551,-2.1183057,-0.58885145
3552,-2.0411603,-0.5773325
3553,-2.0366085,-0.5911053
3554,-2.0100553,-0.58737296
3555,-1.9934651,-0.58635265
3556,-2.0474534,-0.58309174
3557,-2.0290709,-0.5850285
3558,-2.0159602,-0.5783161
3559,-2.0024157,-0.56807286
3560,-1.927212,-0.5819322
3561,-1.9421839,-0.58225065
3562,-1.7881347,-0.5563086
3563,-1.77011,-0.5393
3564,-1.8209281,-0.5668367
3565,-1.8348204,-0.5412394
3566,-1.8734356,-0.54870313
3567,-1.9081635,-0.55986506
3568,-1.8850244,-0.5505762
3569,-1.884001,-0.55680645
3570,-1.8906878,-0.5424631
3571,-1.861211,-0.5631612
3572,-1.8959732,-0.57997
3573,-1.9561576,-0.5845179
3574,-2.0021436,-0.58533907
3575,-2.017457,-0.591852
3576,-2.0208633,-0.59445924
3577,-2.0204353,-0.5973515
3578,-2.0265028,-0.5861847
3579,-2.0085363,-0.5950445
3580,-1.9667807,-0.5950722
3581,-1.9387656,-0.5735525
3582,-1.98419,-0.5828551
3583,-1.987835,-0.5879532
3584,-2.01675,-0.5863063
3585,-2.0369217,-0.573797
3586,-2.0245013,-0.5865036
3587,-2.0622694,-0.5872091
3588,-2.060938,-0.5852834
3589,-2.1092267,-0.60385805
3590,-2.0778592,-0.60417205
3591,-2.1394532,-0.6087191
3592,-2.1056921,-0.5943315
3593,-2.1182923,-0.61095065
3594,-2.1540778,-0.6206135
3595,-2.183726,-0.60071456
3596,-2.2355516,-0.5994647
3597,-2.2238383,-0.62207246
3598,-2.1884851,-0.6196777
3599,-2.3521848,-0.62459844
3600,-2.4632854,-0.6492396
3601,-2.5606647,-0.66189367
3602,-2.5237463,-0.64522916
3603,-2.53468,-0.6662413
3604,-2.5367546,-0.6473504
3605,-2.5037513,-0.64473176
3606,-2.4901228,-0.6438289
3607,-2.4937782,-0.6428647
3608,-2.487011,-0.6199678
3609,-2.4326448,-0.6278572
3610,-2.4278793,-0.61518866
3611,-2.4364917,-0.63347435
3612,-2.362761,-0.6067083
3613,-2.3480668,-0.61428773
3614,-2.3239388,-0.6208512
3615,-2.3270762,-0.6160362
3616,-2.3208797,-0.6124917
3617,-2.3876672,-0.6327949
3618,-2.426659,-0.6226728
3619,-2.3968053,-0.6368983
3620,-2.3677106,-0.6276307
3621,-2.4443436,-0.6269879
3622,-2.4239385,-0.64817625
3623,-2.4279077,-0.6409077
3624,-2.4290485,-0.6474239
3625,-2.4286723,-0.64180034
3626,-2.450648,-0.635295
3627,-2.5409667,-0.6612454
3628,-2.5156405,-0.63492966
3629,-2.557791,-0.65576285
3630,-2.6027832,-0.6497544
3631,-2.6411648,-0.67234445
3632,-2.6487856,-0.6775608
3633,-2.6926696,-0.6846884
3634,-2.6907058,-0.68380207
3635,-2.6399744,-0.6694474
3636,-2.6461053,-0.6795701
3637,-2.6172664,-0.6603767
3638,-2.608487,-0.6604349
3639,-2.6311193,-0.6632283
3640,-2.641553,-0.6906038
3641,-2.6425989,-0.68100417
3642,-2.623944,-0.662297
3643,-2.655305,-0.6870099
3644,-2.6703105,-0.6761787
3645,-2.7121372,-0.6816637
3646,-2.7338922,-0.6996827
3647,-2.7880492,-0.7026712
3648,-2.7883153,-0.71354413
3649,-2.8337102,-0.7228258
3650,-2.8662176,-0.7323646
3651,-2.9053452,-0.7257343
3652,-2.8854566,-0.7133195
3653,-2.903927,-0.7141946
3654,-2.9304307,-0.7379143
3655,-2.9242194,-0.72783464
3656,-2.9353342,-0.7261539
3657,-3.0401945,-0.7460284
3658,-3.1230989,-0.7722359
3659,-3.1717618,-0.7863647
3660,-3.1878326,-0.78747666
3661,-3.196976,-0.7752822
3662,-3.2002225,-0.77920395
3663,-3.1156673,-0.76963055
3664,-3.2872884,-0.79917186
3665,-3.2920609,-0.80071735
3666,-3.2528687,-0.8110365
3667,-3.2658098,-0.7981371
3668,-3.1677754,-0.7794782
3669,-3.0717413,-0.7566651
3670,-3.008558,-0.7551792
3671,-3.000403,-0.73953676
3672,-3.1911924,-0.76557666
3673,-3.1948516,-0.77297384
3674,-3.2660685,-0.7903264
3675,-3.284884,-0.79744816
3676,-3.2611053,-0.77654254
3677,-3.2544937,-0.7876066
3678,-3.288432,-0.79694337
3679,-3.3333602,-0.8091514
3680,-3.3824358,-0.8204432
3681,-3.399423,-0.82087857
3682,-3.4494555,-0.82651454
3683,-3.400758,-0.811841
3684,-3.420133,-0.82386327
3685,-3.4285257,-0.8268774
3686,-3.5410302,-0.8647186
3687,-3.545149,-0.8572277
3688,-3.4646714,-0.84121424
3689,-3.506961,-0.8544139
3690,-3.5550265,-0.86496574
3691,-3.5411382,-0.8429712
3692,-3.4893484,-0.85722995
3693,-3.5951889,-0.8720394
3694,-3.593965,-0.86733323
3695,-3.588101,-0.88365144
3696,-3.6058912,-0.87890315
3697,-3.6869924,-0.90454024
3698,-3.7018836,-0.89959204
3699,-3.7056956,-0.9058581
3700,-3.7245948,-0.90937215
3701,-3.5049014,-0.84772074
3702,-3.47179,-0.84338313
3703,-3.501375,-0.8533569
3704,-3.558038,-0.8755627
3705,-3.5453165,-0.87106854
3706,-3.6792693,-0.9028663
3707,-3.766583,-0.9056752
3708,-3.8102183,-0.9196042
3709,-3.9105482,-0.9328271
3710,-3.8067753,-0.9182746
3711,-3.8147311,-0.9145599
3712,-3.8596613,-0.9269669
3713,-3.785998,-0.9083184
3714,-3.7604082,-0.9173155
3715,-3.6521878,-0.8985019
3716,-3.502402,-0.8563762
3717,-3.5579593,-0.86963886
3718,-3.6281583,-0.87684596
3719,-3.6149583,-0.89321095
3720,-3.6547475,-0.9124667
3721,-3.5907829,-0.8914286
3722,-3.6211767,-0.88235795
3723,-3.6870153,-0.9026518
3724,-3.7370794,-0.9077486
3725,-3.869516,-0.95393157
3726,-3.8815067,-0.9501269
3727,-3.9045227,-0.956583
3728,-3.8302348,-0.9459319
3729,-4.0860415,-1.0124506
3730,-4.0974097,-1.0035068
3731,-4.1299334,-1.0181056
3732,-4.1500916,-1.020341
3733,-4.1610665,-1.02355
3734,-3.997472,-0.977172
3735,-4.2212763,-1.0325235
3736,-4.237094,-1.0485129
3737,-4.253104,-1.0437425
3738,-4.263912,-1.0459619
3739,-4.06686,-0.999835
3740,-4.081821,-0.9852911
3741,-3.8640761,-0.9390418
3742,-3.8750117,-0.94597715
3743,-3.8943796,-0.9529749
3744,-3.7507527,-0.9219036
3745,-3.708545,-0.906267
3746,-3.73064,-0.9099671
3747,-3.7473402,-0.91017324
3748,-3.762789,-0.90952194
3749,-3.7612846,-0.913714
3750,-3.793465,-0.93195194
3751,-3.8443408,-0.9232623
3752,-3.9778628,-0.9514617
3753,-4.069519,-0.9844168
3754,-4.249578,-1.0296046
3755,-4.242314,-1.0269523
3756,-4.4280267,-1.0615826
3757,-4.411818,-1.0576124
3758,-4.4236555,-1.0688412
3759,-4.2425613,-1.0186106
3760,-4.259998,-1.0219268
3761,-4.5606513,-1.102646
3762,-4.573063,-1.1119208
3763,-4.603189,-1.102542
3764,-4.61689,-1.1218255
3765,-4.619823,-1.1225152
3766,-4.6561832,-1.1235641
3767,-4.646553,-1.1492915
3768,-4.690439,-1.1409034
3769,-4.692313,-1.1399353
3770,-4.689952,-1.1474904
3771,-4.694998,-1.1448597
3772,-4.721415,-1.1611159
3773,-4.3188524,-1.0382246
3774,-4.347794,-1.0476135
3775,-4.3820567,-1.0801675
3776,-4.424404,-1.058743
3777,-4.4047403,-1.0610311
3778,-4.2351203,-1.0252293
3779,-4.281476,-1.0340896
3780,-4.3225875,-1.053891
3781,-4.3327074,-1.0549145
3782,-4.7759733,-1.1797947
3783,-4.7590923,-1.169209
3784,-4.800182,-1.1788832
3785,-4.796645,-1.18032
3786,-4.818814,-1.1769061
3787,-4.8341064,-1.1907861
3788,-4.852246,-1.1979766
3789,-4.8522496,-1.1920965
3790,-4.859134,-1.2043654
3791,-4.8931518,-1.1998274
3792,-4.4192615,-1.088559
3793,-4.431209,-1.0877701
3794,-4.630739,-1.1284001
3795,-4.661779,-1.123406
3796,-4.651567,-1.1371642
3797,-4.5233808,-1.1049097
3798,-4.4533496,-1.0819397
3799,-4.546017,-1.1007469
3800,-4.5454326,-1.104203
3801,-4.5608706,-1.1261661
3802,-4.889457,-1.200753
3803,-4.879284,-1.2012221
3804,-4.8956428,-1.2019485
3805,-4.9189982,-1.2106845
3806,-4.9171996,-1.2180943
3807,-4.947936,-1.2231594
3808,-4.9541597,-1.213359
3809,-4.95517,-1.2232412
3810,-4.940602,-1.2215395
3811,-4.6691155,-1.1415905
3812,-4.5865145,-1.1326306
3813,-4.9195557,-1.2057666
3814,-4.937282,-1.2330036
3815,-4.932047,-1.2153207
3816,-4.969535,-1.2145103
3817,-4.964738,-1.2199541
3818,-4.9661865,-1.2189865
3819,-4.947271,-1.2178211
3820,-4.929231,-1.2044326
3821,-4.9624805,-1.2131014
3822,-5.0052323,-1.232894
3823,-4.9958954,-1.2354871
3824,-5.0099015,-1.2308843
3825,-5.0205636,-1.2346637
3826,-5.045376,-1.2356747
3827,-5.001995,-1.2369914
3828,-5.0359654,-1.2414544
3829,-4.571569,-1.1253425
3830,-4.569223,-1.1201304
3831,-4.57211,-1.1202143
3832,-3.9866047,-0.95877486
3833,-3.803416,-0.92803764
3834,-3.7598033,-0.9089656
3835,-3.7587945,-0.91852444
3836,-3.8709478,-0.95604444
3837,-3.8871596,-0.95279443
3838,-3.9012206,-0.9472703
3839,-3.9167063,-0.96994156
3840,-3.9189312,-0.9683259
3841,-3.9482267,-0.95509773
3842,-3.9486527,-0.9517163
3843,-3.955434,-0.9673769
3844,-3.9725156,-0.9774045
3845,-4.007918,-0.9808084
3846,-3.9956198,-0.9738042
3847,-4.0357556,-0.9908387
3848,-4.0278645,-1.0025152
3849,-4.0525584,-0.99467415
3850,-4.0787287,-1.0132781
3851,-4.085972,-1.0199462
3852,-4.1181006,-1.0150808
3853,-4.125272,-1.0178928
3854,-4.155481,-1.0174581
3855,-3.593103,-0.9028088
3856,-3.5926008,-0.8832251
3857,-3.5522747,-0.889904
3858,-3.5456505,-0.87009495
3859,-3.641415,-0.9144738
3860,-3.6610594,-0.9094056
3861,-3.662036,-0.9169993
3862,-3.553105,-0.89438206
3863,-3.577919,-0.9004967
3864,-3.54678,-0.8867171
3865,-3.5521467,-0.8830335
3866,-3.642936,-0.91712636
3867,-3.743495,-0.9319773
3868,-3.7482486,-0.93944204
3869,-3.9534972,-0.99095994
3870,-4.0835304,-1.0112787
3871,-4.406494,-1.0897034
3872,-4.428068,-1.0843543
3873,-4.7289214,-1.1558993
3874,-4.4249516,-1.0858902
3875,-4.5048337,-1.0995812
3876,-4.2537513,-1.0346042
3877,-4.2592926,-1.0359278
3878,-4.0148463,-0.98530596
3879,-4.0291343,-0.99644846
3880,-4.0524096,-0.99921083
3881,-3.6129534,-0.8994624
3882,-3.386941,-0.85480064
3883,-3.304188,-0.8281883
3884,-3.087018,-0.7820131
3885,-2.9982207,-0.7683762
3886,-2.7736297,-0.7123679
3887,-2.7171748,-0.7076197
3888,-2.7303236,-0.70368624
3889,-2.8624337,-0.74572724
3890,-2.8931932,-0.7510876
3891,-2.9129097,-0.733282
3892,-2.906303,-0.7267124
3893,-2.911305,-0.72698957
3894,-2.928274,-0.74812734
3895,-2.8573306,-0.7222563
3896,-2.8652184,-0.7303456
3897,-2.5060308,-0.66431415
3898,-2.4695783,-0.6548101
3899,-2.4118376,-0.64515024
3900,-2.4209647,-0.64991295
3901,-2.4192994,-0.65096384
3902,-2.4337122,-0.6422415
3903,-2.4156048,-0.644703
3904,-2.4153194,-0.6466989
3905,-2.411671,-0.6355341
3906,-2.3687418,-0.6567815
3907,-2.379309,-0.6434559
3908,-2.346884,-0.6340395
3909,-2.3575027,-0.63011324
3910,-2.3554676,-0.6323655
3911,-2.3309982,-0.643414
3912,-2.329926,-0.645498
3913,-2.3892968,-0.64916044
3914,-2.3769233,-0.64924014
3915,-2.452453,-0.6609345
3916,-2.4069045,-0.65942025
3917,-2.3750181,-0.65202606
3918,-2.442247,-0.6517769
3919,-2.4818072,-0.65770614
3920,-2.4438028,-0.64257157
3921,-2.4191568,-0.6712435
3922,-2.4311743,-0.6496136
3923,-2.5260098,-0.66667396
3924,-2.6267126,-0.69036007
3925,-2.6417222,-0.68518305
3926,-2.6114378,-0.699008
3927,-2.569383,-0.694343
3928,-2.5447168,-0.6942606
3929,-2.5816839,-0.69501096
3930,-2.5228813,-0.672634
3931,-2.4855762,-0.6708583
3932,-2.4898994,-0.66740805
3933,-2.4900684,-0.6673343
3934,-2.533286,-0.6681601
3935,-2.5755074,-0.68024236
3936,-2.6525877,-0.6987782
3937,-2.6523354,-0.7085716
3938,-2.729056,-0.73056406
3939,-2.707782,-0.71278375
3940,-2.7096834,-0.70365983
3941,-2.8018084,-0.7374895
3942,-2.858521,-0.7532405
3943,-2.8607268,-0.7382416
3944,-2.775319,-0.7392475
3945,-2.7904227,-0.73423284
3946,-2.7646956,-0.7174194
3947,-2.7702494,-0.71263796
3948,-2.7622373,-0.71535873
3949,-2.851815,-0.7469642
3950,-2.8458412,-0.74151784
3951,-2.8483648,-0.7563564
3952,-2.8119907,-0.73199713
3953,-2.8236809,-0.7246951
3954,-2.805036,-0.71828353
3955,-2.819819,-0.73112977
3956,-2.8061528,-0.72721106
3957,-2.8432546,-0.72567743
3958,-2.8985856,-0.74977463
3959,-2.8935144,-0.7350935
3960,-2.9018595,-0.7332097
3961,-2.9319248,-0.7317294
3962,-2.920093,-0.7431073
3963,-2.9745786,-0.7516744
3964,-3.041331,-0.7611625
3965,-3.0226674,-0.73713696
3966,-2.9914129,-0.7509319
3967,-3.0201504,-0.7479453
3968,-3.0260913,-0.7562828
3969,-2.968438,-0.74337715
3970,-2.9581342,-0.7526013
3971,-3.0705528,-0.7567202
3972,-3.0381064,-0.7593531
3973,-2.9848986,-0.7412861
3974,-2.9579773,-0.7374788
3975,-2.9698272,-0.7323732
3976,-2.8910122,-0.74088013
3977,-2.854734,-0.7125366
3978,-2.8345866,-0.7232291
3979,-2.8157914,-0.712177
3980,-2.8520048,-0.72288233
3981,-2.7769117,-0.69090325
3982,-2.715722,-0.6790133
3983,-2.7142723,-0.69274205
3984,-2.687508,-0.6831308
3985,-2.697644,-0.67635036
3986,-2.728716,-0.6840482
3987,-2.7370362,-0.6986677
3988,-2.7360485,-0.6899551
3989,-2.6964955,-0.7030828
3990,-2.731009,-0.70645255
3991,-2.7502172,-0.70017105
3992,-2.7426379,-0.7062076
3993,-2.7390287,-0.7210658
3994,-2.7121303,-0.700827
3995,-2.7114034,-0.701198
3996,-2.6979017,-0.69933283
3997,-2.5367513,-0.6692674
3998,-2.5498207,-0.6734451
3999,-2.5804133,-0.6795235
4000,-2.5907648,-0.68852884
4001,-2.5668702,-0.67272544
4002,-2.601169,-0.6679844
4003,-2.6280956,-0.69430155
4004,-2.6906292,-0.69527346
4005,-2.696317,-0.69991183
4006,-2.7396116,-0.70458174
4007,-2.7011192,-0.69846606
4008,-2.693873,-0.7130146
4009,-2.6886654,-0.70461565
4010,-2.713186,-0.70424455
4011,-2.7484794,-0.7217873
4012,-2.7627997,-0.72273177
4013,-2.763822,-0.7109334
4014,-2.820195,-0.7144866
4015,-2.802386,-0.723217
4016,-2.8349,-0.71650445
4017,-2.882816,-0.74212146
4018,-2.995841,-0.75265455
4019,-3.1658087,-0.7929003
4020,-3.093645,-0.7810573
4021,-3.0941398,-0.7614328
4022,-3.0482817,-0.76428586
4023,-2.92267,-0.7408625
4024,-2.9231582,-0.75678563
4025,-2.935453,-0.74029404
4026,-2.9230413,-0.7331485
4027,-2.8695028,-0.7117137
4028,-2.8647728,-0.714011
4029,-2.867522,-0.73935634
4030,-2.8078303,-0.7224638
4031,-2.7613888,-0.6977114
4032,-2.6944528,-0.67081195
4033,-2.695992,-0.6821206
4034,-2.6279953,-0.6628975
4035,-2.6500149,-0.688147
4036,-2.6406984,-0.6788058
4037,-2.6791995,-0.693099
4038,-2.7178028,-0.6972283
4039,-2.6457539,-0.6908691
4040,-2.651034,-0.68451685
4041,-2.6429322,-0.6861678
4042,-2.652816,-0.6729154
4043,-2.5358489,-0.67408705
4044,-2.5684865,-0.6430081
4045,-2.5269742,-0.6545252
4046,-2.5288966,-0.6660163
4047,-2.5270617,-0.67012596
4048,-2.5459573,-0.6658034
4049,-2.5494409,-0.66841346
4050,-2.5277183,-0.6683998
4051,-2.5295806,-0.675721
4052,-2.4999382,-0.6635284
4053,-2.4994533,-0.6736928
4054,-2.5107677,-0.6712539
4055,-2.5033998,-0.64577764
4056,-2.5141118,-0.6701946
4057,-2.5222416,-0.6683006
4058,-2.5660472,-0.6831391
4059,-2.6170223,-0.68425643
4060,-2.6783698,-0.6765904
4061,-2.7194512,-0.7011893
4062,-2.6688337,-0.6786671
4063,-2.6681259,-0.69394547
4064,-2.695321,-0.70169175
4065,-2.6654835,-0.69520736
4066,-2.6767757,-0.6787067
4067,-2.6716518,-0.67937297
4068,-2.6931968,-0.68879765
4069,-2.7471654,-0.702532
4070,-2.8404722,-0.7141407
4071,-2.932798,-0.7297275
4072,-2.9836175,-0.7490187
4073,-3.0317824,-0.7667627
4074,-3.0376616,-0.7616414
4075,-3.063475,-0.7656585
4076,-3.175779,-0.7835409
4077,-3.2416706,-0.80259025
4078,-3.2543724,-0.80319524
4079,-3.2371097,-0.80203164
4080,-3.1970754,-0.7956963
4081,-3.2782695,-0.81220365
4082,-3.374152,-0.836029
4083,-3.3217971,-0.81583434
4084,-3.3459744,-0.81331724
4085,-3.4206536,-0.828495
4086,-3.4304142,-0.828845
4087,-3.6291404,-0.8871673
4088,-3.6287575,-0.89148444
4089,-3.6157897,-0.87969553
4090,-3.740852,-0.91894555
4091,-3.761053,-0.91585404
4092,-3.7711308,-0.91112065
4093,-3.775138,-0.9164632
4094,-3.6818166,-0.8930476
4095,-3.6589472,-0.8913507
4096,-3.6716738,-0.89832735
4097,-3.67971,-0.9052193
4098,-3.5789511,-0.8797711
4099,-3.7281322,-0.9024489
4100,-3.7131772,-0.90652305
4101,-3.7450786,-0.9038043
4102,-3.6438036,-0.8821529
4103,-3.6471646,-0.8861889
4104,-3.9148648,-0.94371367
4105,-3.9337714,-0.9507486
4106,-3.9392614,-0.9551971
4107,-3.9786413,-0.9652648
4108,-3.9975727,-0.9659036
4109,-4.013698,-0.97766143
4110,-4.01646,-0.9805859
4111,-4.0382032,-0.98135334
4112,-4.0567207,-0.9850372
4113,-3.8760667,-0.945483
4114,-3.6149318,-0.88516134
4115,-3.991789,-0.9635267
4116,-4.1833158,-1.0215503
4117,-4.2136483,-1.0244657
4118,-4.2294717,-1.0197426
4119,-4.2275777,-1.0422654
4120,-4.2425632,-1.0298792
4121,-4.255537,-1.0438918
4122,-4.2819953,-1.0547557
4123,-4.302014,-1.0395415
4124,-3.830267,-0.9373371
4125,-3.8424091,-0.9341959
4126,-3.648924,-0.8881835
4127,-3.560638,-0.8619928
4128,-3.4798021,-0.84632057
4129,-3.4676933,-0.8489756
4130,-3.3760781,-0.8299293
4131,-3.464391,-0.840911
4132,-3.5315642,-0.85622
4133,-3.45834,-0.83924645
4134,-3.3070414,-0.8121421
4135,-3.317295,-0.81014013
4136,-3.2922986,-0.80130005
4137,-3.313606,-0.8171361
4138,-3.3125968,-0.8016125
4139,-3.3511832,-0.8096775
4140,-3.2102435,-0.7996676
4141,-3.0931096,-0.75157297
4142,-3.1638,-0.7809885
4143,-3.1695487,-0.778574
4144,-3.2053325,-0.79796565
4145,-3.2114842,-0.7905493
4146,-3.2691095,-0.796933
4147,-3.2772038,-0.80980575
4148,-3.2052608,-0.7789662
4149,-3.1075904,-0.76617616
4150,-3.105503,-0.7664945
4151,-3.030358,-0.75449866
4152,-3.0076869,-0.75804406
4153,-2.9596236,-0.72647506
4154,-2.9983938,-0.74017024
4155,-2.9868696,-0.7370004
4156,-2.9991472,-0.74484587
4157,-2.9882126,-0.755456
4158,-2.9001615,-0.72197825
4159,-2.8451562,-0.7205519
4160,-2.8074374,-0.7032176
4161,-2.7961888,-0.71774715
4162,-2.7399285,-0.68905824
4163,-2.7572143,-0.70959014
4164,-2.722533,-0.69105726
4165,-2.7118535,-0.6820119
4166,-2.7106464,-0.68112385
4167,-2.7374012,-0.68735254
4168,-2.7468662,-0.6965203
4169,-2.7570894,-0.70728076
4170,-2.802448,-0.7135309
4171,-2.7845798,-0.70148784
4172,-2.7365744,-0.68789214
4173,-2.7182302,-0.6883465
4174,-2.721219,-0.69189394
4175,-2.6824608,-0.6773966
4176,-2.6788,-0.6898155
4177,-2.6947422,-0.69380283
4178,-2.6849911,-0.6924176
4179,-2.6470466,-0.6824009
4180,-2.6744025,-0.6687281
4181,-2.676189,-0.6900037
4182,-2.7016208,-0.70008713
4183,-2.7054558,-0.7006019
4184,-2.709566,-0.7007954
4185,-2.705494,-0.698267
4186,-2.711608,-0.69881797
4187,-2.7269578,-0.6937713
4188,-2.7698042,-0.7027702
4189,-2.7970562,-0.7134766
4190,-2.8675478,-0.7207105
4191,-2.83687,-0.71490294
4192,-2.8413815,-0.7216367
4193,-2.8848689,-0.72816974
4194,-2.8848028,-0.7403494
4195,-2.9737146,-0.74303836
4196,-2.9905214,-0.7386456
4197,-3.0101626,-0.74831975
4198,-3.0067778,-0.75159234
4199,-3.0138092,-0.75055724
4200,-3.111202,-0.7773743
4201,-3.0268075,-0.7596999
4202,-3.0224464,-0.7521766
4203,-2.978637,-0.7455723
4204,-2.9841688,-0.74265295
4205,-2.9797485,-0.7430783
4206,-3.0446205,-0.762112
4207,-3.0924964,-0.76251733
4208,-3.16604,-0.78263104
4209,-3.1118538,-0.7711844
4210,-3.1126435,-0.7802129
4211,-3.1228757,-0.7664495
4212,-3.2003374,-0.7964517
4213,-3.207898,-0.79654014
4214,-3.0633712,-0.74160045
4215,-2.9754004,-0.7382609
4216,-3.0098178,-0.75499684
4217,-3.0118165,-0.7668254
4218,-2.971993,-0.75909024
4219,-3.0044732,-0.75537467
4220,-3.0202596,-0.7687257
4221,-2.9661422,-0.7537399
4222,-2.9768808,-0.765831
4223,-2.9777048,-0.75057113
4224,-2.9703841,-0.75972044
4225,-2.9615746,-0.7581098
4226,-3.0034862,-0.74567515
4227,-3.1272264,-0.7966718
4228,-3.1425567,-0.78696203
4229,-3.152537,-0.7972612
4230,-3.1592398,-0.77873033
4231,-3.1033342,-0.79305583
4232,0.2172481,0.037556425
4233,-0.0840949,-0.2080798
4234,0.077864684,-0.105022125
4235,-0.2107582,0.0027025633
4236,-4.24741,-1.0208367
4237,-4.260948,-1.0151913
4238,-4.2519345,-1.0254867
4239,-4.2685,-1.0317158
4240,-4.299529,-1.032419
4241,-4.0682683,-0.974871
4242,-3.9420626,-0.9528939
4243,-3.9445019,-0.96420896
4244,-3.8029845,-0.908976
4245,-3.6976614,-0.9026173
4246,-3.6317558,-0.8856072
4247,-3.6643658,-0.8830667
4248,-3.6263447,-0.8911612
4249,-3.6109452,-0.88570577
4250,-3.6180055,-0.90159017
4251,-3.6229436,-0.9029102
4252,-3.6463053,-0.9024399
4253,-3.6310837,-0.9045063
4254,-3.6557162,-0.9005498
4255,-3.4920409,-0.8721603
4256,-3.2069056,-0.8156619
4257,-3.1137795,-0.80545664
4258,-3.104883,-0.8028417
4259,-3.1598415,-0.8065477
4260,-3.2523818,-0.82765603
4261,-3.2516038,-0.8324474
4262,-3.2631073,-0.83214766
4263,-3.2719345,-0.84570867
4264,-3.1793187,-0.8092124
4265,-3.0600228,-0.7810687
4266,-2.9901721,-0.7657836
4267,-2.913109,-0.76658297
4268,-2.9018426,-0.7708932
4269,-2.9263535,-0.7612172
4270,-2.9433448,-0.7728177
4271,-2.9552972,-0.79031897
4272,-2.9933548,-0.7886353
4273,-3.0886273,-0.7833623
4274,-3.0179074,-0.76467705
4275,-3.0240765,-0.7804547
4276,-2.9652598,-0.7471283
